stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
214240,,Granville Station,-33.83275764,151.01186867,1,,0,,
214240_CNC,,Concourse,-33.83281746,151.01196864,3,214240,,Level 1,
214240_DP1,,FTB Bus Int,-33.83324664,151.01179437,3,214240,,Level 1,
214240_DP2,,FTB Memorial Sth,-33.83309720,151.01167941,3,214240,,Level 1,
214240_DP3,,FTB Memorial Nth,-33.83295944,151.01175934,3,214240,,Level 1,
214240_DP4,,Acc To Concourse,-33.83278358,151.01190227,3,214240,,Level 1,
214240_DP5,,FTB Bridge St,-33.83260701,151.01206677,3,214240,,Level 1,
214240_DP6,,STR/LFT To P1/2,-33.83274302,151.01204074,3,214240,,Level 1,
214240_DP7,,STR/LFT To P3/4,-33.83288219,151.01191769,3,214240,,Level 1,
214240_ENT1,,STR/LFT Bus Int,-33.83323694,151.01181551,2,214240,1,Level 0,
214240_ENT2,,RMP Memorial Sth,-33.83292499,151.01143381,2,214240,2,Level 0,
214240_ENT3,,RMP Memorial Nth,-33.83276129,151.01148013,2,214240,2,Level 0,
214240_ENT4,,STR Memorial Nth,-33.83306318,151.01189376,2,214240,2,Level 0,
214240_ENT5,,STR Bridge St,-33.83268166,151.01226462,2,214240,2,Level 0,
214240_ENT6,,LFT Bridge St,-33.83258796,151.01209827,2,214240,1,Level 0,
214240_ENT7,,RMP Bridge St,-33.83240338,151.01167933,2,214240,2,Level 0,
214288,214288,"Granville Station, Stand A",-33.83329992,151.01181846,,214240,0,Level 0,
214289,214289,"Granville Station, Stand B",-33.83363597,151.01173701,,214240,0,Level 0,
214310,,Regents Park Station,-33.88319010,151.02401965,1,,0,,
214310_CCP1,,CCP Park Rd,-33.88194925,151.02449067,,214310,,Level 0,
214310_DP1,,STR/LFT To P1/2,-33.88324549,151.02397904,3,214310,,Level 0,
214310_ENT1,,ENT Park Rd,-33.88312801,151.02371423,2,214310,1,Level 0,
214310_ENT2,,ENT Amy St,-33.88331323,151.02411187,2,214310,1,Level 0,
214310_KAR1,,KAR Amy St,-33.88363799,151.02492662,,214310,,Level 0,
214310_TXI1,,TXI Amy St,-33.88359672,151.02453574,,214310,,Level 0,
214321,214321,Amy St Opp Regents Park Station,-33.88370997,151.02437901,,214310,0,Level 0,
